,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Marital_Status,Gender
761,33.0,2.0,3.0,1.0,0.0,20.0,4.0,3.0,3.0,5657.0,1792.0,3865.0,0.904,1914.0,46.0,0.769,0.317,0.0,0.0,Married,M
762,41.0,5.0,4.0,0.0,0.0,33.0,3.0,1.0,2.0,6519.0,851.0,5668.0,0.679,3088.0,65.0,0.711,0.131,0.0,0.0,,
763,56.0,1.0,3.0,0.0,0.0,50.0,4.0,1.0,4.0,3688.0,606.0,3082.0,0.57,14596.0,120.0,0.791,0.164,0.0,0.0,Married,M
764,40.0,3.0,3.0,3.0,0.0,30.0,2.0,2.0,2.0,29338.0,159.0,29179.0,1.017,4983.0,40.0,0.379,0.005,0.0,0.0,Single,F
765,50.0,4.0,0.0,0.0,0.0,43.0,4.0,3.0,2.0,2835.0,2292.0,543.0,0.732,4686.0,79.0,0.756,0.808,0.0,0.0,Married,F
766,53.0,3.0,1.0,1.0,0.0,45.0,5.0,1.0,3.0,2495.0,1354.0,1141.0,0.623,1311.0,31.0,0.476,0.543,0.0,1.0,Married,M
767,45.0,3.0,1.0,0.0,0.0,32.0,2.0,5.0,1.0,2948.0,968.0,1980.0,0.946,7834.0,86.0,0.509,0.328,0.0,0.0,Married,M
768,38.0,2.0,3.0,3.0,0.0,31.0,4.0,1.0,2.0,24296.0,0.0,24296.0,0.781,1886.0,48.0,0.5,0.0,0.0,0.0,,
769,44.0,3.0,3.0,0.0,0.0,40.0,2.0,2.0,1.0,1438.3,0.0,1438.3,0.773,4625.0,93.0,0.938,0.0,0.0,0.0,Single,M
770,51.0,3.0,1.0,0.0,0.0,41.0,1.0,4.0,3.0,3229.0,2517.0,712.0,0.622,4526.0,95.0,0.638,0.779,0.0,0.0,Married,M
771,48.0,2.0,5.0,2.0,0.0,39.0,3.0,2.0,2.0,10033.0,0.0,10033.0,0.644,4106.0,78.0,0.902,0.0,0.0,0.0,Single,F
772,56.0,1.0,1.0,1.0,0.0,49.0,2.0,2.0,2.0,2604.0,1395.0,1209.0,0.528,4498.0,85.0,0.7,0.536,1.0,0.0,Single,M
773,50.0,3.0,3.0,0.0,0.0,36.0,6.0,5.0,2.0,7596.0,1156.0,6440.0,0.611,4338.0,73.0,0.738,0.152,0.0,0.0,,
774,48.0,2.0,3.0,3.0,0.0,29.0,6.0,2.0,3.0,24446.0,1854.0,22592.0,0.782,3897.0,75.0,0.786,0.076,0.0,0.0,Single,M
775,42.0,2.0,0.0,1.0,0.0,37.0,6.0,1.0,1.0,5099.0,958.0,4141.0,0.607,4025.0,73.0,0.521,0.188,0.0,1.0,Married,F
776,38.0,1.0,3.0,3.0,0.0,28.0,3.0,2.0,3.0,3946.0,2375.0,1571.0,0.921,1646.0,43.0,0.536,0.602,0.0,0.0,Married,F
777,36.0,2.0,2.0,2.0,0.0,25.0,5.0,3.0,2.0,1438.3,0.0,1438.3,0.579,2882.0,68.0,0.619,0.0,0.0,0.0,Married,M
778,49.0,2.0,2.0,4.0,0.0,38.0,3.0,6.0,3.0,16494.0,1158.0,15336.0,0.692,7761.0,84.0,0.647,0.07,1.0,0.0,Single,M
779,48.0,3.0,2.0,0.0,0.0,43.0,3.0,1.0,2.0,3119.0,2196.0,923.0,0.81,4705.0,77.0,1.2,0.704,1.0,0.0,Married,M
780,55.0,3.0,3.0,0.0,0.0,35.0,3.0,2.0,3.0,1872.0,1167.0,705.0,0.517,2238.0,45.0,0.607,0.623,0.0,0.0,Single,M
781,53.0,3.0,0.0,0.0,0.0,40.0,5.0,2.0,3.0,1438.3,661.0,777.3,0.573,4463.0,87.0,0.812,0.46,0.0,0.0,Single,F
782,50.0,1.0,4.0,1.0,0.0,41.0,6.0,3.0,3.0,1694.0,479.0,1215.0,0.838,2349.0,42.0,0.312,0.283,0.0,0.0,Married,M
783,48.0,3.0,2.0,0.0,0.0,36.0,5.0,3.0,0.0,1912.0,1163.0,749.0,0.871,4786.0,81.0,0.723,0.608,0.0,0.0,Married,F
784,33.0,1.0,5.0,0.0,2.0,24.0,2.0,3.0,2.0,15987.0,1992.0,13995.0,0.739,8302.0,81.0,0.841,0.125,0.0,0.0,,
785,42.0,3.0,2.0,3.0,0.0,33.0,3.0,3.0,2.0,3714.0,2170.0,1544.0,0.524,1454.0,35.0,0.522,0.584,1.0,0.0,Single,M
786,48.0,4.0,3.0,1.0,1.0,43.0,3.0,1.0,0.0,21163.0,2517.0,18646.0,0.569,1732.0,35.0,0.458,0.119,0.0,0.0,Single,F
787,46.0,3.0,0.0,1.0,0.0,36.0,4.0,2.0,4.0,4707.0,1121.0,3586.0,0.604,3188.0,71.0,0.651,0.238,0.0,0.0,Married,M
788,51.0,3.0,3.0,1.0,0.0,45.0,5.0,2.0,3.0,9117.0,1259.0,7858.0,0.88,3837.0,75.0,0.705,0.138,0.0,0.0,,
789,38.0,2.0,4.0,3.0,0.0,22.0,4.0,1.0,2.0,15410.0,0.0,15410.0,0.638,3368.0,69.0,0.533,0.0,0.0,0.0,Married,M
790,39.0,3.0,0.0,1.0,0.0,27.0,6.0,2.0,1.0,5363.0,0.0,5363.0,0.67,4121.0,78.0,0.625,0.0,0.0,1.0,Single,M
791,45.0,5.0,4.0,0.0,0.0,36.0,5.0,2.0,3.0,2658.0,694.0,1964.0,0.722,4774.0,92.0,0.769,0.261,0.0,0.0,Single,M
792,45.0,3.0,0.0,3.0,0.0,39.0,3.0,1.0,0.0,17996.0,864.0,17132.0,0.597,1589.0,30.0,0.667,0.048,0.0,0.0,Single,F
793,49.0,3.0,3.0,0.0,0.0,43.0,2.0,3.0,2.0,2174.0,785.0,1389.0,0.657,3890.0,78.0,0.66,0.361,0.0,0.0,Divorced,M
794,55.0,2.0,2.0,1.0,0.0,35.0,4.0,4.0,4.0,1438.3,696.0,742.3,0.888,4307.0,76.0,0.9,0.484,0.0,0.0,,
795,56.0,4.0,3.0,3.0,0.0,36.0,5.0,3.0,2.0,2078.0,1696.0,382.0,0.562,4382.0,82.0,0.783,0.816,0.0,0.0,Married,F
796,39.0,1.0,2.0,3.0,0.0,36.0,6.0,1.0,1.0,22125.0,0.0,22125.0,0.645,1994.0,57.0,0.727,0.0,0.0,1.0,Married,F
797,50.0,1.0,3.0,1.0,0.0,37.0,3.0,1.0,0.0,12064.0,1312.0,10752.0,0.462,4100.0,67.0,0.675,0.109,0.0,0.0,,
798,43.0,3.0,3.0,2.0,0.0,30.0,3.0,2.0,4.0,19711.0,0.0,19711.0,1.037,3602.0,72.0,1.0,0.0,0.0,0.0,Married,M
799,34.0,2.0,0.0,3.0,0.0,36.0,3.0,2.0,0.0,12182.0,1136.0,11046.0,0.753,2295.0,63.0,0.5,0.093,0.0,0.0,Married,F
800,57.0,3.0,2.0,0.0,0.0,51.0,5.0,1.0,0.0,2894.0,0.0,2894.0,0.886,5405.0,87.0,0.706,0.0,0.0,0.0,Single,M
801,41.0,3.0,5.0,4.0,0.0,26.0,3.0,2.0,2.0,9220.0,0.0,9220.0,0.733,2276.0,32.0,0.6,0.0,0.0,0.0,Married,M
802,33.0,0.0,2.0,1.0,0.0,15.0,3.0,1.0,4.0,2299.0,0.0,2299.0,0.663,2323.0,47.0,0.469,0.0,0.0,1.0,Married,M
803,49.0,0.0,1.0,0.0,0.0,43.0,6.0,3.0,3.0,2874.0,0.0,2874.0,0.676,4617.0,89.0,0.78,0.0,1.0,1.0,Married,M
804,45.0,2.0,3.0,2.0,0.0,34.0,5.0,1.0,1.0,13362.0,0.0,13362.0,0.682,4155.0,79.0,0.795,0.0,0.0,0.0,,
805,40.0,2.0,0.0,0.0,0.0,27.0,2.0,6.0,2.0,1965.0,0.0,1965.0,0.608,4268.0,91.0,0.857,0.0,0.0,0.0,Single,M
806,48.0,3.0,1.0,0.0,0.0,37.0,4.0,2.0,1.0,2363.0,978.0,1385.0,0.662,2635.0,40.0,0.538,0.414,0.0,0.0,Married,F
807,53.0,2.0,1.0,3.0,0.0,44.0,4.0,1.0,3.0,7181.0,2517.0,4664.0,0.545,1636.0,39.0,0.56,0.351,1.0,0.0,Married,F
808,44.0,2.0,1.0,0.0,0.0,31.0,3.0,3.0,3.0,1506.0,168.0,1338.0,0.671,2312.0,44.0,0.467,0.112,0.0,0.0,Married,M
809,49.0,4.0,1.0,3.0,0.0,38.0,6.0,6.0,3.0,9738.0,1835.0,7903.0,0.763,4816.0,49.0,0.885,0.188,1.0,0.0,,
810,56.0,2.0,3.0,2.0,0.0,44.0,3.0,1.0,2.0,2043.0,1928.0,115.0,0.791,2311.0,57.0,0.839,0.944,0.0,0.0,Single,M
811,46.0,3.0,1.0,4.0,1.0,36.0,4.0,2.0,3.0,34516.0,154.0,34362.0,0.602,1987.0,46.0,0.586,0.004,0.0,1.0,Divorced,M
812,38.0,3.0,1.0,0.0,0.0,26.0,3.0,3.0,3.0,1939.0,1484.0,455.0,0.576,4790.0,77.0,0.75,0.765,0.0,0.0,Married,M
813,46.0,2.0,2.0,0.0,0.0,42.0,1.0,0.0,4.0,2002.0,0.0,2002.0,0.803,2423.0,39.0,0.857,0.0,1.0,0.0,Married,M
814,35.0,1.0,5.0,1.0,0.0,24.0,6.0,3.0,2.0,10467.0,1961.0,8506.0,0.713,2665.0,65.0,0.667,0.187,0.0,0.0,Single,F
815,46.0,4.0,1.0,2.0,0.0,32.0,5.0,3.0,3.0,1438.3,738.0,700.3,0.709,4368.0,87.0,0.74,0.513,1.0,0.0,,
816,43.0,3.0,3.0,1.0,0.0,33.0,4.0,3.0,3.0,2434.0,1169.0,1265.0,0.689,4739.0,76.0,0.81,0.48,0.0,0.0,Married,M
817,58.0,3.0,1.0,2.0,0.0,46.0,5.0,3.0,2.0,8184.0,1205.0,6979.0,0.965,2140.0,49.0,0.69,0.147,0.0,0.0,,
818,33.0,2.0,4.0,3.0,0.0,22.0,3.0,3.0,3.0,1438.3,681.0,757.3,1.542,2730.0,48.0,0.778,0.473,0.0,0.0,Married,F
819,44.0,3.0,5.0,0.0,0.0,38.0,6.0,1.0,3.0,7222.0,0.0,7222.0,0.685,920.0,18.0,0.5,0.0,0.0,0.0,Married,M
820,44.0,2.0,0.0,3.0,0.0,33.0,3.0,1.0,1.0,34496.0,1665.0,32831.0,0.883,8092.0,80.0,0.667,0.048,0.0,0.0,Married,M
821,43.0,3.0,1.0,1.0,1.0,36.0,2.0,3.0,4.0,19713.0,531.0,19182.0,0.792,8301.0,70.0,0.591,0.027,1.0,0.0,Single,F
822,50.0,1.0,4.0,2.0,0.0,36.0,4.0,3.0,2.0,2317.0,0.0,2317.0,0.734,2214.0,41.0,0.519,0.0,0.0,0.0,Married,F
823,58.0,4.0,1.0,2.0,0.0,45.0,4.0,1.0,1.0,21065.0,2517.0,18548.0,0.84,1060.0,32.0,0.333,0.119,0.0,1.0,Married,F
824,49.0,1.0,3.0,0.0,0.0,36.0,2.0,3.0,2.0,3423.0,2186.0,1237.0,0.671,14037.0,120.0,0.875,0.639,0.0,0.0,,
825,38.0,2.0,3.0,3.0,0.0,24.0,5.0,2.0,2.0,3242.0,2076.0,1166.0,0.612,1841.0,46.0,0.533,0.64,0.0,0.0,Single,M
826,42.0,3.0,3.0,0.0,0.0,35.0,3.0,2.0,2.0,2555.0,1587.0,968.0,1.088,4193.0,79.0,0.881,0.621,0.0,0.0,,
827,50.0,1.0,0.0,4.0,0.0,30.0,6.0,2.0,5.0,34516.0,2010.0,32506.0,0.594,2776.0,59.0,0.735,0.058,0.0,0.0,Single,F
828,52.0,2.0,1.0,3.0,0.0,46.0,3.0,3.0,2.0,34516.0,2517.0,31999.0,0.685,3072.0,67.0,0.675,0.073,0.0,0.0,Single,M
829,44.0,3.0,3.0,2.0,0.0,24.0,1.0,1.0,3.0,15043.0,0.0,15043.0,0.649,7234.0,83.0,0.694,0.0,0.0,0.0,Married,M
830,57.0,2.0,2.0,0.0,0.0,49.0,4.0,2.0,2.0,1857.0,1528.0,329.0,0.698,4681.0,71.0,0.868,0.823,0.0,0.0,Divorced,M
831,54.0,4.0,3.0,0.0,0.0,43.0,3.0,1.0,4.0,2191.0,1655.0,536.0,1.008,4961.0,71.0,0.821,0.755,0.0,0.0,,
832,37.0,4.0,3.0,3.0,0.0,28.0,4.0,1.0,2.0,10021.0,1203.0,8818.0,0.93,1463.0,40.0,1.0,0.12,0.0,0.0,,
833,55.0,1.0,0.0,1.0,0.0,47.0,3.0,2.0,3.0,2697.0,1863.0,834.0,0.735,4615.0,81.0,0.688,0.691,0.0,0.0,Single,M
834,56.0,3.0,1.0,3.0,0.0,44.0,5.0,2.0,0.0,19030.0,912.0,18118.0,0.894,4137.0,72.0,0.532,0.048,0.0,0.0,Single,F
835,62.0,0.0,4.0,2.0,1.0,46.0,4.0,5.0,6.0,28229.0,287.0,27942.0,0.594,2281.0,45.0,0.552,0.01,0.0,0.0,Married,M
836,51.0,0.0,2.0,4.0,1.0,35.0,5.0,1.0,2.0,34516.0,2332.0,32184.0,0.8,4587.0,82.0,0.745,0.068,0.0,0.0,Married,F
837,47.0,3.0,3.0,2.0,0.0,36.0,4.0,3.0,2.0,21142.0,0.0,21142.0,0.812,4360.0,66.0,1.357,0.0,0.0,0.0,Married,M
838,39.0,4.0,2.0,1.0,0.0,28.0,4.0,2.0,4.0,7596.0,2199.0,5397.0,0.633,2164.0,45.0,0.5,0.289,0.0,0.0,Married,M
839,47.0,5.0,2.0,0.0,0.0,40.0,5.0,1.0,3.0,2950.0,2000.0,950.0,0.882,4742.0,79.0,0.837,0.678,1.0,0.0,Single,M
840,44.0,3.0,1.0,0.0,0.0,34.0,5.0,3.0,2.0,4135.0,1606.0,2529.0,0.734,3334.0,56.0,0.6,0.388,0.0,0.0,Married,F
841,46.0,3.0,1.0,0.0,0.0,41.0,2.0,1.0,4.0,1515.0,0.0,1515.0,0.819,3894.0,60.0,0.818,0.0,0.0,0.0,Married,F
842,37.0,1.0,3.0,0.0,0.0,31.0,5.0,2.0,2.0,2417.0,1929.0,488.0,0.886,1773.0,42.0,0.556,0.798,0.0,0.0,Married,M
843,33.0,2.0,0.0,0.0,0.0,21.0,5.0,1.0,4.0,1475.0,986.0,489.0,0.896,1896.0,33.0,0.833,0.668,0.0,0.0,Married,M
844,50.0,2.0,1.0,0.0,0.0,36.0,6.0,2.0,1.0,1438.3,0.0,1438.3,0.909,4697.0,82.0,0.907,0.0,0.0,0.0,Married,F
845,26.0,1.0,2.0,0.0,0.0,15.0,5.0,2.0,4.0,1438.3,737.0,701.3,0.806,2856.0,39.0,0.5,0.512,0.0,0.0,Married,F
846,47.0,5.0,4.0,1.0,0.0,41.0,6.0,2.0,2.0,4466.0,777.0,3689.0,1.02,1757.0,59.0,0.595,0.174,0.0,0.0,,
847,36.0,4.0,3.0,3.0,0.0,24.0,6.0,1.0,2.0,16335.0,892.0,15443.0,0.673,2733.0,71.0,0.919,0.055,0.0,0.0,Single,M
848,46.0,4.0,3.0,3.0,0.0,36.0,3.0,1.0,4.0,1818.0,0.0,1818.0,0.672,2308.0,44.0,0.467,0.0,0.0,0.0,,
849,52.0,2.0,3.0,0.0,0.0,39.0,4.0,1.0,3.0,8431.0,1862.0,6569.0,0.59,2008.0,37.0,0.682,0.221,0.0,0.0,Married,F
850,49.0,3.0,2.0,3.0,0.0,38.0,3.0,3.0,3.0,4694.0,0.0,4694.0,0.582,3798.0,56.0,1.24,0.0,0.0,0.0,,
851,36.0,3.0,3.0,2.0,0.0,30.0,3.0,4.0,3.0,2789.0,1584.0,1205.0,0.996,2688.0,60.0,0.714,0.568,0.0,0.0,,
852,52.0,1.0,1.0,0.0,0.0,35.0,1.0,3.0,3.0,1959.0,1022.0,937.0,0.78,7847.0,65.0,0.857,0.522,0.0,0.0,Married,F
853,48.0,3.0,1.0,2.0,0.0,36.0,1.0,2.0,5.0,8431.0,0.0,8431.0,0.222,5189.0,57.0,0.357,0.0,0.0,0.0,Married,M
854,42.0,2.0,2.0,1.0,0.0,34.0,3.0,3.0,3.0,2516.0,0.0,2516.0,0.53,2257.0,51.0,0.545,0.0,1.0,0.0,Married,M
855,54.0,1.0,2.0,4.0,0.0,48.0,1.0,3.0,1.0,2456.0,1654.0,802.0,0.565,4468.0,84.0,0.75,0.673,0.0,0.0,Married,F
856,39.0,4.0,0.0,0.0,0.0,36.0,5.0,3.0,1.0,2609.0,1656.0,953.0,0.657,3024.0,64.0,0.6,0.635,0.0,0.0,Married,M
857,46.0,4.0,4.0,0.0,0.0,41.0,4.0,1.0,1.0,1752.0,611.0,1141.0,0.465,4864.0,76.0,0.462,0.349,0.0,0.0,Single,F
858,46.0,1.0,1.0,0.0,0.0,42.0,5.0,4.0,1.0,1438.3,0.0,1438.3,0.637,1843.0,44.0,0.63,0.0,0.0,0.0,Married,M
859,43.0,4.0,5.0,2.0,0.0,28.0,3.0,2.0,4.0,18229.0,0.0,18229.0,0.544,2060.0,39.0,0.625,0.0,0.0,0.0,Single,F
860,49.0,5.0,3.0,0.0,0.0,36.0,1.0,3.0,2.0,3272.0,2085.0,1187.0,0.417,4444.0,83.0,0.627,0.637,0.0,0.0,,
861,43.0,2.0,1.0,3.0,0.0,33.0,4.0,3.0,2.0,3083.0,1898.0,1185.0,1.042,1448.0,30.0,2.0,0.616,0.0,0.0,,
862,49.0,1.0,2.0,0.0,0.0,40.0,5.0,1.0,3.0,2636.0,1840.0,796.0,0.844,4056.0,67.0,0.811,0.698,1.0,0.0,Single,F
863,44.0,3.0,0.0,0.0,0.0,36.0,6.0,2.0,4.0,1713.0,0.0,1713.0,0.678,3999.0,66.0,1.062,0.0,0.0,0.0,Married,M
864,54.0,3.0,4.0,3.0,0.0,41.0,3.0,3.0,2.0,10448.0,1569.0,8879.0,0.482,1604.0,39.0,0.444,0.15,1.0,0.0,Married,M
865,52.0,3.0,3.0,3.0,0.0,46.0,4.0,2.0,3.0,15011.0,2517.0,12494.0,0.713,1821.0,36.0,0.385,0.168,0.0,0.0,Married,F
866,57.0,2.0,0.0,0.0,0.0,50.0,5.0,0.0,3.0,2475.0,0.0,2475.0,0.823,2574.0,43.0,0.654,0.0,0.0,0.0,Married,M
867,50.0,3.0,0.0,3.0,0.0,36.0,6.0,3.0,2.0,6925.0,0.0,6925.0,0.821,2506.0,36.0,0.44,0.0,0.0,0.0,Married,M
868,44.0,1.0,2.0,3.0,1.0,39.0,2.0,3.0,2.0,34516.0,2361.0,32155.0,0.529,1853.0,36.0,0.385,0.068,0.0,0.0,Married,F
869,45.0,2.0,3.0,1.0,0.0,40.0,3.0,3.0,2.0,2259.0,954.0,1305.0,0.695,1393.0,35.0,0.842,0.422,0.0,0.0,Married,M
870,44.0,4.0,0.0,0.0,0.0,32.0,6.0,3.0,4.0,1438.3,170.0,1268.3,0.889,2527.0,45.0,0.406,0.118,0.0,0.0,Married,M
871,58.0,4.0,1.0,2.0,0.0,48.0,1.0,4.0,3.0,5396.0,1803.0,3593.0,0.493,2107.0,39.0,0.393,0.334,0.0,1.0,Married,M
872,50.0,4.0,1.0,0.0,0.0,36.0,5.0,3.0,5.0,2690.0,1614.0,1076.0,0.513,2272.0,57.0,0.541,0.6,0.0,0.0,Married,M
873,44.0,3.0,1.0,2.0,0.0,36.0,2.0,2.0,1.0,3605.0,0.0,3605.0,0.594,6800.0,78.0,0.814,0.0,0.0,0.0,Married,F
874,26.0,0.0,2.0,0.0,0.0,36.0,5.0,2.0,3.0,4150.0,456.0,3694.0,1.126,2483.0,74.0,0.542,0.11,0.0,0.0,Married,F
875,49.0,4.0,4.0,4.0,1.0,38.0,3.0,3.0,1.0,34516.0,1562.0,32954.0,0.618,14212.0,100.0,0.667,0.045,0.0,0.0,Single,M
876,46.0,3.0,3.0,0.0,0.0,36.0,5.0,1.0,3.0,4213.0,997.0,3216.0,0.668,1264.0,30.0,0.667,0.237,0.0,0.0,Married,M
877,56.0,2.0,0.0,0.0,0.0,36.0,3.0,1.0,2.0,8438.0,1825.0,6613.0,0.589,4798.0,89.0,0.712,0.216,0.0,0.0,Married,F
878,52.0,1.0,2.0,4.0,0.0,44.0,6.0,1.0,2.0,34516.0,0.0,34516.0,1.03,2848.0,56.0,0.75,0.0,1.0,0.0,Married,F
879,39.0,3.0,3.0,1.0,0.0,28.0,4.0,3.0,4.0,3478.0,0.0,3478.0,0.65,2133.0,54.0,0.543,0.0,0.0,0.0,,
880,44.0,4.0,3.0,3.0,0.0,37.0,3.0,3.0,1.0,14388.0,2517.0,11871.0,0.709,7042.0,85.0,0.635,0.175,0.0,0.0,Married,M
881,43.0,4.0,2.0,1.0,0.0,28.0,2.0,2.0,1.0,2838.0,1934.0,904.0,0.873,8644.0,87.0,0.554,0.681,1.0,1.0,Married,M
882,53.0,1.0,3.0,1.0,0.0,47.0,6.0,2.0,2.0,2799.0,0.0,2799.0,0.689,4116.0,88.0,0.571,0.0,0.0,0.0,Divorced,F
883,34.0,2.0,2.0,3.0,0.0,22.0,4.0,2.0,4.0,1631.0,0.0,1631.0,1.893,2962.0,57.0,1.111,0.0,0.0,0.0,Divorced,F
884,46.0,3.0,0.0,1.0,0.0,42.0,6.0,4.0,2.0,1910.0,1431.0,479.0,0.851,5253.0,82.0,0.745,0.749,0.0,1.0,,
885,42.0,2.0,1.0,0.0,0.0,29.0,3.0,3.0,1.0,4710.0,1604.0,3106.0,0.607,4663.0,78.0,0.814,0.341,1.0,0.0,Married,F
886,51.0,3.0,0.0,0.0,0.0,43.0,4.0,3.0,2.0,2882.0,0.0,2882.0,0.722,4446.0,68.0,0.744,0.0,0.0,0.0,Divorced,F
887,49.0,1.0,0.0,1.0,0.0,37.0,6.0,2.0,2.0,2173.0,0.0,2173.0,0.652,2379.0,57.0,0.781,0.0,0.0,0.0,Single,M
888,53.0,3.0,2.0,1.0,0.0,45.0,4.0,3.0,1.0,1972.0,0.0,1972.0,0.761,5085.0,73.0,0.587,0.0,1.0,0.0,Married,M
889,46.0,3.0,2.0,0.0,0.0,36.0,2.0,3.0,1.0,7199.0,1235.0,5964.0,0.83,4050.0,78.0,0.814,0.172,1.0,0.0,Single,M
890,56.0,2.0,5.0,1.0,0.0,38.0,5.0,1.0,4.0,3609.0,1026.0,2583.0,0.67,4318.0,81.0,0.588,0.284,0.0,0.0,Divorced,F
891,49.0,4.0,3.0,1.0,0.0,42.0,3.0,3.0,2.0,2822.0,1501.0,1321.0,1.043,4344.0,68.0,1.194,0.532,0.0,0.0,,
892,38.0,2.0,0.0,3.0,0.0,33.0,3.0,1.0,4.0,20117.0,1226.0,18891.0,1.4,2906.0,58.0,1.0,0.061,0.0,0.0,Married,M
893,53.0,0.0,1.0,0.0,0.0,44.0,4.0,1.0,1.0,1904.0,886.0,1018.0,0.695,4798.0,85.0,0.809,0.465,0.0,0.0,,
894,43.0,3.0,4.0,1.0,3.0,31.0,2.0,3.0,4.0,23981.0,593.0,23388.0,0.987,4758.0,65.0,0.512,0.025,0.0,0.0,,
895,38.0,3.0,2.0,1.0,0.0,36.0,6.0,1.0,3.0,3509.0,1819.0,1690.0,0.894,4712.0,84.0,0.909,0.518,1.0,0.0,Single,M
896,47.0,2.0,1.0,1.0,0.0,40.0,2.0,1.0,3.0,4074.0,1868.0,2206.0,0.688,15005.0,118.0,0.761,0.459,0.0,0.0,Married,M
897,54.0,2.0,1.0,0.0,0.0,47.0,3.0,2.0,3.0,2341.0,1550.0,791.0,0.656,3406.0,57.0,1.478,0.662,1.0,0.0,Married,F
898,38.0,2.0,3.0,0.0,0.0,26.0,1.0,2.0,1.0,3860.0,1175.0,2685.0,0.734,14474.0,118.0,0.71,0.304,0.0,0.0,,
899,47.0,2.0,2.0,1.0,0.0,42.0,3.0,3.0,3.0,2373.0,1480.0,893.0,0.631,4228.0,63.0,0.658,0.624,0.0,1.0,,
900,47.0,5.0,1.0,1.0,0.0,36.0,5.0,3.0,2.0,7061.0,1813.0,5248.0,0.744,1831.0,60.0,0.5,0.257,0.0,0.0,Single,M
901,40.0,4.0,5.0,0.0,0.0,21.0,1.0,2.0,1.0,2984.0,2517.0,467.0,0.574,2373.0,53.0,0.359,0.843,0.0,0.0,Married,M
902,54.0,3.0,3.0,3.0,1.0,36.0,2.0,3.0,1.0,34516.0,761.0,33755.0,0.838,8444.0,68.0,0.744,0.022,0.0,0.0,Single,M
903,45.0,4.0,0.0,3.0,0.0,35.0,2.0,2.0,2.0,11318.0,2082.0,9236.0,0.733,7179.0,93.0,0.632,0.184,0.0,0.0,Married,M
904,35.0,2.0,0.0,0.0,0.0,36.0,3.0,1.0,3.0,2664.0,0.0,2664.0,1.071,3135.0,59.0,0.903,0.0,0.0,0.0,Single,M
905,49.0,3.0,3.0,0.0,2.0,30.0,4.0,3.0,2.0,15987.0,0.0,15987.0,0.658,4146.0,69.0,0.533,0.0,1.0,0.0,,
906,42.0,4.0,3.0,2.0,0.0,35.0,3.0,3.0,1.0,14958.0,1644.0,13314.0,0.686,4038.0,68.0,0.511,0.11,0.0,0.0,Single,M
907,54.0,3.0,1.0,0.0,0.0,36.0,5.0,1.0,4.0,3666.0,1739.0,1927.0,0.779,4735.0,84.0,0.826,0.474,0.0,0.0,Divorced,M
908,56.0,4.0,0.0,0.0,0.0,36.0,4.0,1.0,5.0,3652.0,1351.0,2301.0,0.836,1561.0,39.0,0.625,0.37,0.0,0.0,Single,F
909,55.0,3.0,1.0,1.0,0.0,47.0,5.0,2.0,0.0,1929.0,1540.0,389.0,1.142,2354.0,50.0,0.786,0.798,1.0,0.0,Married,M
910,60.0,0.0,1.0,1.0,0.0,55.0,1.0,5.0,5.0,10882.0,2517.0,8365.0,0.266,1861.0,46.0,0.278,0.231,0.0,0.0,,
911,53.0,2.0,2.0,0.0,0.0,33.0,2.0,3.0,3.0,2859.0,2517.0,342.0,0.993,817.0,30.0,0.667,0.88,1.0,0.0,Married,M
912,49.0,2.0,0.0,0.0,0.0,37.0,5.0,1.0,4.0,2934.0,2381.0,553.0,0.762,3396.0,64.0,0.778,0.812,0.0,0.0,Married,M
913,52.0,3.0,1.0,0.0,0.0,40.0,4.0,4.0,1.0,4223.0,2235.0,1988.0,0.863,3669.0,62.0,1.138,0.529,0.0,0.0,Divorced,M
914,48.0,3.0,3.0,1.0,0.0,36.0,5.0,2.0,3.0,6880.0,1390.0,5490.0,1.205,1784.0,35.0,0.944,0.202,0.0,0.0,,
915,42.0,2.0,3.0,2.0,0.0,36.0,2.0,2.0,1.0,6280.0,2181.0,4099.0,0.795,14109.0,92.0,0.878,0.347,0.0,0.0,,
916,38.0,3.0,1.0,0.0,0.0,26.0,2.0,3.0,0.0,2920.0,2426.0,494.0,0.983,2750.0,41.0,0.367,0.831,0.0,0.0,Married,F
917,48.0,2.0,3.0,0.0,0.0,36.0,4.0,1.0,2.0,6362.0,1705.0,4657.0,0.644,5169.0,84.0,0.474,0.268,0.0,0.0,Single,F
918,38.0,2.0,1.0,2.0,0.0,33.0,6.0,3.0,4.0,5940.0,1101.0,4839.0,0.942,1872.0,34.0,1.125,0.185,0.0,0.0,Married,M
919,38.0,4.0,1.0,3.0,2.0,36.0,6.0,1.0,3.0,34516.0,1140.0,33376.0,0.815,1445.0,45.0,0.957,0.033,0.0,0.0,Married,M
920,59.0,0.0,2.0,0.0,0.0,40.0,1.0,3.0,3.0,3297.0,0.0,3297.0,0.861,4783.0,91.0,0.685,0.0,0.0,0.0,Single,F
