,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Gender_M,MS_Married,MS_Single,ln_Total_Trans_Amt,ln_Credit_Limit,ln_Avg_Transaction,Credit_utilization
816,43.0,3.0,3.0,1.0,0.0,33.0,4.0,3.0,3.0,2434.0,1169.0,1265.0,0.689,4739.0,76.0,0.81,0.48,0.0,0.0,True,True,False,8.463581421967588,7.797291273547472,4.132848081681257,0.4802793755135579
817,58.0,3.0,1.0,2.0,0.0,46.0,5.0,3.0,2.0,8184.0,1205.0,6979.0,0.965,2140.0,49.0,0.69,0.147,0.0,0.0,False,False,False,7.668561108015897,9.009936307631463,3.7767408099052706,0.14723851417399805
818,33.0,2.0,4.0,3.0,0.0,22.0,3.0,3.0,3.0,1438.3,681.0,757.3,1.542,2730.0,48.0,0.778,0.473,0.0,0.0,False,True,False,7.912056888179006,7.271217139609844,4.040855877271114,0.47347563095320866
819,44.0,3.0,5.0,0.0,0.0,38.0,6.0,1.0,3.0,7222.0,0.0,7222.0,0.685,920.0,18.0,0.5,0.0,0.0,0.0,True,True,False,6.824373670043086,8.884887201837403,3.9340019121469214,0.0
820,44.0,2.0,0.0,3.0,0.0,33.0,3.0,1.0,1.0,34496.0,1665.0,32831.0,0.883,8092.0,80.0,0.667,0.048,0.0,0.0,True,True,False,8.998631198287637,10.448598654268668,4.6166045636137545,0.048266465677179966
821,43.0,3.0,1.0,1.0,1.0,36.0,2.0,3.0,4.0,19713.0,531.0,19182.0,0.792,8301.0,70.0,0.591,0.027,1.0,0.0,False,False,True,9.024131268455035,9.889033595565978,4.775636026405676,0.026936539339522142
822,50.0,1.0,4.0,2.0,0.0,36.0,4.0,3.0,2.0,2317.0,0.0,2317.0,0.734,2214.0,41.0,0.519,0.0,0.0,0.0,False,True,False,7.7025561132685825,7.748028524432376,3.9889840465642745,0.0
823,58.0,4.0,1.0,2.0,0.0,45.0,4.0,1.0,1.0,21065.0,2517.0,18548.0,0.84,1060.0,32.0,0.333,0.119,0.0,1.0,False,True,False,6.966024187106113,9.955368174413117,3.5002882843063863,0.11948730121053881
824,49.0,1.0,3.0,0.0,0.0,36.0,2.0,3.0,2.0,3423.0,2186.0,1237.0,0.671,14037.0,120.0,0.875,0.639,0.0,0.0,False,False,False,9.549451979534325,8.138272638530186,4.76196023675228,0.6386210926088227
825,38.0,2.0,3.0,3.0,0.0,24.0,5.0,2.0,2.0,3242.0,2076.0,1166.0,0.612,1841.0,46.0,0.533,0.64,0.0,0.0,True,False,True,7.518064181233078,8.08394570229562,3.6894227847439827,0.6403454657618753
826,42.0,3.0,3.0,0.0,0.0,35.0,3.0,2.0,2.0,2555.0,1587.0,968.0,1.088,4193.0,79.0,0.881,0.621,0.0,0.0,False,False,False,8.341171747170762,7.845807502637805,3.971723894703741,0.6211350293542074
827,50.0,1.0,0.0,4.0,0.0,30.0,6.0,2.0,5.0,34516.0,2010.0,32506.0,0.594,2776.0,59.0,0.735,0.058,0.0,0.0,False,False,True,7.9287663216266955,10.449178263628198,3.8512288777209758,0.05823386255649554
828,52.0,2.0,1.0,3.0,0.0,46.0,3.0,3.0,2.0,34516.0,2517.0,31999.0,0.685,3072.0,67.0,0.675,0.073,0.0,0.0,True,False,True,8.030084094267563,10.449178263628198,3.8253914748765965,0.07292270251477576
829,44.0,3.0,3.0,2.0,0.0,24.0,1.0,1.0,3.0,15043.0,0.0,15043.0,0.649,7234.0,83.0,0.694,0.0,0.0,0.0,True,True,False,8.886547412512042,9.618668045697824,4.467706804715445,0.0
830,57.0,2.0,2.0,0.0,0.0,49.0,4.0,2.0,2.0,1857.0,1528.0,329.0,0.698,4681.0,71.0,0.868,0.823,0.0,0.0,True,False,False,8.45126704130007,7.526717561352706,4.188587164258755,0.8228325255788906
831,54.0,4.0,3.0,0.0,0.0,43.0,3.0,1.0,4.0,2191.0,1655.0,536.0,1.008,4961.0,71.0,0.821,0.755,0.0,0.0,False,False,False,8.509362612301048,7.692113339595466,4.246682735259734,0.7553628480146052
832,37.0,4.0,3.0,3.0,0.0,28.0,4.0,1.0,2.0,10021.0,1203.0,8818.0,0.93,1463.0,40.0,1.0,0.12,0.0,0.0,False,False,False,7.288244401020124,9.212438170058329,3.599364946906188,0.1200478994112364
833,55.0,1.0,0.0,1.0,0.0,47.0,3.0,2.0,3.0,2697.0,1863.0,834.0,0.735,4615.0,81.0,0.688,0.691,0.0,0.0,True,False,True,8.437067146936952,7.89989532313973,4.042617992264514,0.6907675194660734
834,56.0,3.0,1.0,3.0,0.0,44.0,5.0,2.0,0.0,19030.0,912.0,18118.0,0.894,4137.0,72.0,0.532,0.048,0.0,0.0,False,False,True,8.327726166461412,9.853771960290196,4.051060047445357,0.04792433000525486
835,62.0,0.0,4.0,2.0,1.0,46.0,4.0,5.0,6.0,28229.0,287.0,27942.0,0.594,2281.0,45.0,0.552,0.01,0.0,0.0,True,True,False,7.732369222284388,10.248105097311578,3.9257067325140684,0.010166849693577527
836,51.0,0.0,2.0,4.0,1.0,35.0,5.0,1.0,2.0,34516.0,2332.0,32184.0,0.8,4587.0,82.0,0.745,0.068,0.0,0.0,False,True,False,8.430981494597171,10.449178263628198,4.024262247332919,0.06756286939390428
837,47.0,3.0,3.0,2.0,0.0,36.0,4.0,3.0,2.0,21142.0,0.0,21142.0,0.812,4360.0,66.0,1.357,0.0,0.0,0.0,True,True,False,8.38022733634308,9.959016862328609,4.190572594316654,0.0
838,39.0,4.0,2.0,1.0,0.0,28.0,4.0,2.0,4.0,7596.0,2199.0,5397.0,0.633,2164.0,45.0,0.5,0.289,0.0,0.0,True,True,False,7.679713639966372,8.935377071932177,3.8730511501960523,0.28949447077409163
839,47.0,5.0,2.0,0.0,0.0,40.0,5.0,1.0,3.0,2950.0,2000.0,950.0,0.882,4742.0,79.0,0.837,0.678,1.0,0.0,True,False,True,8.464214266625351,7.989560449333865,4.094766414158329,0.6779661016949152
840,44.0,3.0,1.0,0.0,0.0,34.0,5.0,3.0,2.0,4135.0,1606.0,2529.0,0.734,3334.0,56.0,0.6,0.388,0.0,0.0,False,True,False,8.111928063310739,8.327242607457793,4.08657637257559,0.38839177750906895
841,46.0,3.0,1.0,0.0,0.0,41.0,2.0,1.0,4.0,1515.0,0.0,1515.0,0.819,3894.0,60.0,0.818,0.0,0.0,0.0,False,True,False,8.267192185932146,7.323170717943469,4.1728476237100445,0.0
842,37.0,1.0,3.0,0.0,0.0,31.0,5.0,2.0,2.0,2417.0,1929.0,488.0,0.886,1773.0,42.0,0.556,0.798,0.0,0.0,True,True,False,7.480428306074208,7.790282380703483,3.7427586877908396,0.7980968142325197
843,33.0,2.0,0.0,0.0,0.0,21.0,5.0,1.0,4.0,1475.0,986.0,489.0,0.896,1896.0,33.0,0.833,0.668,0.0,0.0,True,True,False,7.547501682814967,7.29641326877392,4.050994121348487,0.6684745762711864
844,50.0,2.0,1.0,0.0,0.0,36.0,6.0,2.0,1.0,1438.3,0.0,1438.3,0.909,4697.0,82.0,0.907,0.0,0.0,0.0,False,True,False,8.454679286026995,7.271217139609844,4.047960038762742,0.0
845,26.0,1.0,2.0,0.0,0.0,15.0,5.0,2.0,4.0,1438.3,737.0,701.3,0.806,2856.0,39.0,0.5,0.512,0.0,0.0,False,True,False,7.957177323459475,7.271217139609844,4.293615677329829,0.5124104845998748
846,47.0,5.0,4.0,1.0,0.0,41.0,6.0,2.0,2.0,4466.0,777.0,3689.0,1.02,1757.0,59.0,0.595,0.174,0.0,0.0,False,False,False,7.471363088187097,8.404248432400102,3.3938256442813777,0.17398119122257052
847,36.0,4.0,3.0,3.0,0.0,24.0,6.0,1.0,2.0,16335.0,892.0,15443.0,0.673,2733.0,71.0,0.919,0.055,0.0,0.0,True,False,True,7.913155185928068,9.70106532403517,3.6504753088867528,0.05460667278849097
848,46.0,4.0,3.0,3.0,0.0,36.0,3.0,1.0,4.0,1818.0,0.0,1818.0,0.672,2308.0,44.0,0.467,0.0,0.0,0.0,False,False,False,7.744136627627991,7.505492274737424,3.959946993709729,0.0
849,52.0,2.0,3.0,0.0,0.0,39.0,4.0,1.0,3.0,8431.0,1862.0,6569.0,0.59,2008.0,37.0,0.682,0.221,0.0,0.0,False,True,False,7.60489448081162,9.039670667922676,3.9939765681673953,0.22085161902502667
850,49.0,3.0,2.0,3.0,0.0,38.0,3.0,3.0,3.0,4694.0,0.0,4694.0,0.582,3798.0,56.0,1.24,0.0,0.0,0.0,False,False,False,8.242229891372231,8.454040376410969,4.2168782006370815,0.0
851,36.0,3.0,3.0,2.0,0.0,30.0,3.0,4.0,3.0,2789.0,1584.0,1205.0,0.996,2688.0,60.0,0.714,0.568,0.0,0.0,False,False,False,7.89655270164304,7.933438387627489,3.8022081394209395,0.5679455001792757
852,52.0,1.0,1.0,0.0,0.0,35.0,1.0,3.0,3.0,1959.0,1022.0,937.0,0.78,7847.0,65.0,0.857,0.522,0.0,0.0,False,True,False,8.967886572127473,7.580189417944541,4.793499302231836,0.521694742215416
853,48.0,3.0,1.0,2.0,0.0,36.0,1.0,2.0,5.0,8431.0,0.0,8431.0,0.222,5189.0,57.0,0.357,0.0,0.0,0.0,True,True,False,8.55429627936774,9.039670667922676,4.511245011533189,0.0
854,42.0,2.0,2.0,1.0,0.0,34.0,3.0,3.0,3.0,2516.0,0.0,2516.0,0.53,2257.0,51.0,0.545,0.0,1.0,0.0,True,True,False,7.721791776817535,7.830425617820331,3.78996614409321,0.0
855,54.0,1.0,2.0,4.0,0.0,48.0,1.0,3.0,1.0,2456.0,1654.0,802.0,0.565,4468.0,84.0,0.75,0.673,0.0,0.0,False,True,False,8.404696160189092,7.806289289267033,3.973879361345778,0.6734527687296417
856,39.0,4.0,0.0,0.0,0.0,36.0,5.0,3.0,1.0,2609.0,1656.0,953.0,0.657,3024.0,64.0,0.6,0.635,0.0,0.0,True,True,False,8.014335737299424,7.866722285136729,3.855452653939752,0.6347259486393254
857,46.0,4.0,4.0,0.0,0.0,41.0,4.0,1.0,1.0,1752.0,611.0,1141.0,0.465,4864.0,76.0,0.462,0.349,0.0,0.0,False,False,True,8.489616423646003,7.468513271496337,4.1588830833596715,0.3487442922374429
858,46.0,1.0,1.0,0.0,0.0,42.0,5.0,4.0,1.0,1438.3,0.0,1438.3,0.637,1843.0,44.0,0.63,0.0,0.0,0.0,True,True,False,7.519149957669823,7.271217139609844,3.734960323751562,0.0
859,43.0,4.0,5.0,2.0,0.0,28.0,3.0,2.0,4.0,18229.0,0.0,18229.0,0.544,2060.0,39.0,0.625,0.0,0.0,0.0,False,False,True,7.630461261783627,9.810769011532921,3.9668996156539804,0.0
860,49.0,5.0,3.0,0.0,0.0,36.0,1.0,3.0,2.0,3272.0,2085.0,1187.0,0.417,4444.0,83.0,0.627,0.637,0.0,0.0,False,False,False,8.39931015075952,8.093156697722637,3.9804695429629224,0.6372249388753056
861,43.0,2.0,1.0,3.0,0.0,33.0,4.0,3.0,2.0,3083.0,1898.0,1185.0,1.042,1448.0,30.0,2.0,0.616,0.0,0.0,False,False,False,7.277938572945661,8.03365842788615,3.8767411912835064,0.6156341226078494
862,49.0,1.0,2.0,0.0,0.0,40.0,5.0,1.0,3.0,2636.0,1840.0,796.0,0.844,4056.0,67.0,0.811,0.698,1.0,0.0,False,False,True,8.30795254527102,7.877017895622398,4.103259925880053,0.6980273141122914
863,44.0,3.0,0.0,0.0,0.0,36.0,6.0,2.0,4.0,1713.0,0.0,1713.0,0.678,3999.0,66.0,1.062,0.0,0.0,0.0,True,True,False,8.293799608846818,7.44600149832412,4.104144866820393,0.0
864,54.0,3.0,4.0,3.0,0.0,41.0,3.0,3.0,2.0,10448.0,1569.0,8879.0,0.482,1604.0,39.0,0.444,0.15,1.0,0.0,True,True,False,7.38025578842646,9.254165851516213,3.7166941422968134,0.15017228177641653
865,52.0,3.0,3.0,3.0,0.0,46.0,4.0,2.0,3.0,15011.0,2517.0,12494.0,0.713,1821.0,36.0,0.385,0.168,0.0,0.0,False,True,False,7.507141079727608,9.616538544660177,3.923622141271498,0.16767703683965093
866,57.0,2.0,0.0,0.0,0.0,50.0,5.0,0.0,3.0,2475.0,0.0,2475.0,0.823,2574.0,43.0,0.654,0.0,0.0,0.0,True,True,False,7.853216388156072,7.813995675002791,4.0920162724625095,0.0
867,50.0,3.0,0.0,3.0,0.0,36.0,6.0,3.0,2.0,6925.0,0.0,6925.0,0.821,2506.0,36.0,0.44,0.0,0.0,0.0,True,True,False,7.826443135456014,8.842893331055539,4.242924196999904,0.0
868,44.0,1.0,2.0,3.0,1.0,39.0,2.0,3.0,2.0,34516.0,2361.0,32155.0,0.529,1853.0,36.0,0.385,0.068,0.0,0.0,False,True,False,7.52456122628536,10.449178263628198,3.9410422878292497,0.06840305945068953
869,45.0,2.0,3.0,1.0,0.0,40.0,3.0,3.0,2.0,2259.0,954.0,1305.0,0.695,1393.0,35.0,0.842,0.422,0.0,0.0,True,True,False,7.239214973779806,7.7226775164680035,3.6838669122903918,0.42231075697211157
870,44.0,4.0,0.0,0.0,0.0,32.0,6.0,3.0,4.0,1438.3,170.0,1268.3,0.889,2527.0,45.0,0.406,0.118,0.0,0.0,True,True,False,7.834788107388194,7.271217139609844,4.028125617617874,0.11819509142737955
871,58.0,4.0,1.0,2.0,0.0,48.0,1.0,4.0,3.0,5396.0,1803.0,3593.0,0.493,2107.0,39.0,0.393,0.334,0.0,1.0,True,True,False,7.653020413804189,8.593413217327646,3.9894587676745425,0.3341363973313566
872,50.0,4.0,1.0,0.0,0.0,36.0,5.0,3.0,5.0,2690.0,1614.0,1076.0,0.513,2272.0,57.0,0.541,0.6,0.0,0.0,True,True,False,7.7284157798410416,7.897296472595885,3.6853645120064917,0.6
873,44.0,3.0,1.0,2.0,0.0,36.0,2.0,2.0,1.0,3605.0,0.0,3605.0,0.594,6800.0,78.0,0.814,0.0,0.0,0.0,False,True,False,8.824677891164198,8.190077049719049,4.467969064474606,0.0
874,26.0,0.0,2.0,0.0,0.0,36.0,5.0,2.0,3.0,4150.0,456.0,3694.0,1.126,2483.0,74.0,0.542,0.11,0.0,0.0,False,True,False,7.817222785508166,8.330863613224745,3.513157692303997,0.10987951807228916
875,49.0,4.0,4.0,4.0,1.0,38.0,3.0,3.0,1.0,34516.0,1562.0,32954.0,0.618,14212.0,100.0,0.667,0.045,0.0,0.0,True,False,True,9.561841957140917,10.449178263628198,4.956671771152826,0.04525437478270947
876,46.0,3.0,3.0,0.0,0.0,36.0,5.0,1.0,3.0,4213.0,997.0,3216.0,0.668,1264.0,30.0,0.667,0.237,0.0,0.0,True,True,False,7.142036574706803,8.345930261979017,3.740839193044647,0.23664846902444814
877,56.0,2.0,0.0,0.0,0.0,36.0,3.0,1.0,2.0,8438.0,1825.0,6613.0,0.589,4798.0,89.0,0.712,0.216,0.0,0.0,False,True,False,8.47595444339964,9.040500592684284,3.9873180736675,0.21628347949751126
878,52.0,1.0,2.0,4.0,0.0,44.0,6.0,1.0,2.0,34516.0,0.0,34516.0,1.03,2848.0,56.0,0.75,0.0,1.0,0.0,False,True,False,7.954372272531867,10.449178263628198,3.929020581796717,0.0
879,39.0,3.0,3.0,1.0,0.0,28.0,4.0,3.0,4.0,3478.0,0.0,3478.0,0.65,2133.0,54.0,0.543,0.0,0.0,0.0,False,False,False,7.665284718471351,8.154212694914229,3.676300671907076,0.0
880,44.0,4.0,3.0,3.0,0.0,37.0,3.0,3.0,1.0,14388.0,2517.0,11871.0,0.709,7042.0,85.0,0.635,0.175,0.0,0.0,True,True,False,8.859647499714997,9.574149804815514,4.416996243224681,0.17493744787322768
881,43.0,4.0,2.0,1.0,0.0,28.0,2.0,2.0,1.0,2838.0,1934.0,904.0,0.873,8644.0,87.0,0.554,0.681,1.0,1.0,True,True,False,9.064620717626777,7.950854857719988,4.598712598972193,0.6814658210007047
882,53.0,1.0,3.0,1.0,0.0,47.0,6.0,2.0,2.0,2799.0,0.0,2799.0,0.689,4116.0,88.0,0.571,0.0,0.0,0.0,False,False,False,8.32263709695394,7.937017489515454,3.845300282475734,0.0
883,34.0,2.0,2.0,3.0,0.0,22.0,4.0,2.0,4.0,1631.0,0.0,1631.0,1.893,2962.0,57.0,1.111,0.0,0.0,0.0,False,False,False,7.993619994827744,7.396948602621014,3.9505687269931937,0.0
884,46.0,3.0,0.0,1.0,0.0,42.0,6.0,4.0,2.0,1910.0,1431.0,479.0,0.851,5253.0,82.0,0.745,0.749,0.0,1.0,False,False,False,8.566554620953962,7.554858521040676,4.159835373689709,0.7492146596858639
885,42.0,2.0,1.0,0.0,0.0,29.0,3.0,3.0,1.0,4710.0,1604.0,3106.0,0.607,4663.0,78.0,0.814,0.341,1.0,0.0,False,True,False,8.44741429680832,8.457443187010464,4.0907054701187295,0.340552016985138
886,51.0,3.0,0.0,0.0,0.0,43.0,4.0,3.0,2.0,2882.0,0.0,2882.0,0.722,4446.0,68.0,0.744,0.0,0.0,0.0,False,False,False,8.399760094524142,7.966239776559467,4.180252389348035,0.0
887,49.0,1.0,0.0,1.0,0.0,37.0,6.0,2.0,2.0,2173.0,0.0,2173.0,0.652,2379.0,57.0,0.781,0.0,0.0,0.0,True,False,True,7.774435510302958,7.6838639802564295,3.7313842424684074,0.0
888,53.0,3.0,2.0,1.0,0.0,45.0,4.0,3.0,1.0,1972.0,0.0,1972.0,0.761,5085.0,73.0,0.587,0.0,1.0,0.0,True,True,False,8.53405030848266,7.586803535162581,4.2435908673342695,0.0
889,46.0,3.0,2.0,0.0,0.0,36.0,2.0,3.0,1.0,7199.0,1235.0,5964.0,0.83,4050.0,78.0,0.814,0.172,1.0,0.0,True,False,True,8.306472160100585,8.881697406469304,3.949763333410993,0.17155160438949854
890,56.0,2.0,5.0,1.0,0.0,38.0,5.0,1.0,4.0,3609.0,1026.0,2583.0,0.67,4318.0,81.0,0.588,0.284,0.0,0.0,False,False,False,8.370547611074752,8.19118600464279,3.9760984564023136,0.28428927680798005
891,49.0,4.0,3.0,1.0,0.0,42.0,3.0,3.0,2.0,2822.0,1501.0,1321.0,1.043,4344.0,68.0,1.194,0.532,0.0,0.0,False,False,False,8.37655086161377,7.945201132412759,4.157043156437664,0.5318922749822821
892,38.0,2.0,0.0,3.0,0.0,33.0,3.0,1.0,4.0,20117.0,1226.0,18891.0,1.4,2906.0,58.0,1.0,0.061,0.0,0.0,True,True,False,7.974532844130228,9.909320507728571,3.914089833583809,0.06094348063826614
893,53.0,0.0,1.0,0.0,0.0,44.0,4.0,1.0,1.0,1904.0,886.0,1018.0,0.695,4798.0,85.0,0.809,0.465,0.0,0.0,False,False,False,8.47595444339964,7.55171221535131,4.033303186909324,0.4653361344537815
894,43.0,3.0,4.0,1.0,3.0,31.0,2.0,3.0,4.0,23981.0,593.0,23388.0,0.987,4758.0,65.0,0.512,0.025,0.0,0.0,False,False,False,8.467582690862903,10.085017129129874,4.293195420967266,0.024727909595096118
895,38.0,3.0,2.0,1.0,0.0,36.0,6.0,1.0,3.0,3509.0,1819.0,1690.0,0.894,4712.0,84.0,0.909,0.518,1.0,0.0,True,False,True,8.457867725331422,8.163086375583216,4.027050926488109,0.518381305215161
896,47.0,2.0,1.0,1.0,0.0,40.0,2.0,1.0,3.0,4074.0,1868.0,2206.0,0.688,15005.0,118.0,0.761,0.459,0.0,0.0,True,True,False,9.616138757874468,8.31238059678675,4.845454133408802,0.4585174275895925
897,54.0,2.0,1.0,0.0,0.0,47.0,3.0,2.0,3.0,2341.0,1550.0,791.0,0.656,3406.0,57.0,1.478,0.662,1.0,0.0,False,True,False,8.133293861222633,7.75833346749091,4.0902425933880835,0.6621102093122597
898,38.0,2.0,3.0,0.0,0.0,26.0,1.0,2.0,1.0,3860.0,1175.0,2685.0,0.734,14474.0,118.0,0.71,0.304,0.0,0.0,False,False,False,9.580109215426074,8.258422462458876,4.8094245909604085,0.30440414507772023
899,47.0,2.0,2.0,1.0,0.0,42.0,3.0,3.0,3.0,2373.0,1480.0,893.0,0.631,4228.0,63.0,0.658,0.624,0.0,1.0,False,False,False,8.349484346990128,7.771910256435763,4.206349620598596,0.6236831015592078
900,47.0,5.0,1.0,1.0,0.0,36.0,5.0,3.0,2.0,7061.0,1813.0,5248.0,0.744,1831.0,60.0,0.5,0.257,0.0,0.0,True,False,True,7.5126175446745105,8.862341963516347,3.41827298245241,0.25676249822971253
901,40.0,4.0,5.0,0.0,0.0,21.0,1.0,2.0,1.0,2984.0,2517.0,467.0,0.574,2373.0,53.0,0.359,0.843,0.0,0.0,True,True,False,7.771910256435763,8.001019961323651,3.801618342883642,0.8434986595174263
902,54.0,3.0,3.0,3.0,1.0,36.0,2.0,3.0,1.0,34516.0,761.0,33755.0,0.838,8444.0,68.0,0.744,0.022,0.0,0.0,True,False,True,9.041211408968211,10.449178263628198,4.821703703792105,0.02204774597288214
903,45.0,4.0,0.0,3.0,0.0,35.0,2.0,2.0,2.0,11318.0,2082.0,9236.0,0.733,7179.0,93.0,0.632,0.184,0.0,0.0,True,True,False,8.878915376576483,9.334149657702469,4.346315883423227,0.1839547623254992
904,35.0,2.0,0.0,0.0,0.0,36.0,3.0,1.0,3.0,2664.0,0.0,2664.0,1.071,3135.0,59.0,0.903,0.0,0.0,0.0,True,False,True,8.050384453067021,7.88758403166028,3.9728470091613017,0.0
905,49.0,3.0,3.0,0.0,2.0,30.0,4.0,3.0,2.0,15987.0,0.0,15987.0,0.658,4146.0,69.0,0.533,0.0,1.0,0.0,False,False,False,8.329899292995725,9.679531170964893,4.095792788398466,0.0
906,42.0,4.0,3.0,2.0,0.0,35.0,3.0,3.0,1.0,14958.0,1644.0,13314.0,0.686,4038.0,68.0,0.511,0.11,0.0,0.0,True,False,True,8.303504798872783,9.613001552751612,4.083997093696676,0.10990774167669475
907,54.0,3.0,1.0,0.0,0.0,36.0,5.0,1.0,4.0,3666.0,1739.0,1927.0,0.779,4735.0,84.0,0.826,0.474,0.0,0.0,True,False,False,8.462737005620179,8.20685642839965,4.031920206776865,0.47435897435897434
908,56.0,4.0,0.0,0.0,0.0,36.0,4.0,1.0,5.0,3652.0,1351.0,2301.0,0.836,1561.0,39.0,0.625,0.37,0.0,0.0,False,False,True,7.353081920515432,8.20303024171486,3.6895202743857856,0.369934282584885
909,55.0,3.0,1.0,1.0,0.0,47.0,5.0,2.0,0.0,1929.0,1540.0,389.0,1.142,2354.0,50.0,0.786,0.798,1.0,0.0,True,True,False,7.763871287820222,7.564757012905729,3.851848282392076,0.7983411093831001
910,60.0,0.0,1.0,1.0,0.0,55.0,1.0,5.0,5.0,10882.0,2517.0,8365.0,0.266,1861.0,46.0,0.278,0.231,0.0,0.0,False,False,False,7.528869256642251,9.294865327045871,3.7002278601531557,0.23129939349384304
911,53.0,2.0,2.0,0.0,0.0,33.0,2.0,3.0,3.0,2859.0,2517.0,342.0,0.993,817.0,30.0,0.667,0.88,1.0,0.0,True,True,False,6.705639094860003,7.958227192322312,3.3044417131978476,0.8803777544596013
912,49.0,2.0,0.0,0.0,0.0,37.0,5.0,1.0,4.0,2934.0,2381.0,553.0,0.762,3396.0,64.0,0.778,0.812,0.0,0.0,True,True,False,8.130353547431238,7.984121958702927,3.971470464071566,0.8115201090661214
913,52.0,3.0,1.0,0.0,0.0,40.0,4.0,4.0,1.0,4223.0,2235.0,1988.0,0.863,3669.0,62.0,1.138,0.529,0.0,0.0,True,False,False,8.207674424355282,8.348301054933943,4.080540039310191,0.5292446128344779
914,48.0,3.0,3.0,1.0,0.0,36.0,5.0,2.0,3.0,6880.0,1390.0,5490.0,1.205,1784.0,35.0,0.944,0.202,0.0,0.0,False,False,False,7.486613313139955,8.836373930927389,3.931265251650541,0.20203488372093023
915,42.0,2.0,3.0,2.0,0.0,36.0,2.0,2.0,1.0,6280.0,2181.0,4099.0,0.795,14109.0,92.0,0.878,0.347,0.0,0.0,False,False,False,9.554568170613157,8.745125259462244,5.0327795935641175,0.34729299363057325
916,38.0,3.0,1.0,0.0,0.0,26.0,2.0,3.0,0.0,2920.0,2426.0,494.0,0.983,2750.0,41.0,0.367,0.831,0.0,0.0,False,True,False,7.919356190660617,7.979338895262328,4.20578412395631,0.8308219178082191
917,48.0,2.0,3.0,0.0,0.0,36.0,4.0,1.0,2.0,6362.0,1705.0,4657.0,0.644,5169.0,84.0,0.474,0.268,0.0,0.0,False,False,True,8.550434525196039,8.758098072309089,4.119617726352725,0.2679974850675888
918,38.0,2.0,1.0,2.0,0.0,33.0,6.0,3.0,4.0,5940.0,1101.0,4839.0,0.942,1872.0,34.0,1.125,0.185,0.0,0.0,True,True,False,7.534762657037537,8.68946441235669,4.008402132421376,0.18535353535353535
919,38.0,4.0,1.0,3.0,2.0,36.0,6.0,1.0,3.0,34516.0,1140.0,33376.0,0.815,1445.0,45.0,0.957,0.033,0.0,0.0,True,True,False,7.275864600546533,10.449178263628198,3.4692021107762128,0.03302816085293777
920,59.0,0.0,2.0,0.0,0.0,40.0,1.0,3.0,3.0,3297.0,0.0,3297.0,0.861,4783.0,91.0,0.685,0.0,0.0,0.0,False,False,True,8.472823243680297,8.10076824307173,3.961963737163447,0.0
921,46.0,4.0,5.0,0.0,0.0,36.0,2.0,2.0,3.0,2292.0,0.0,2292.0,0.568,2595.0,31.0,0.409,0.0,0.0,0.0,False,False,False,7.861341795599989,7.73718007783463,4.427354591114843,0.0
922,48.0,1.0,4.0,3.0,0.0,38.0,4.0,2.0,2.0,13174.0,0.0,13174.0,0.955,4890.0,49.0,0.485,0.0,0.0,0.0,False,False,False,8.494947582468917,9.486000469200638,4.603127284358291,0.0
923,52.0,1.0,0.0,4.0,0.0,46.0,5.0,2.0,4.0,8596.0,2019.0,6577.0,0.677,4017.0,80.0,0.6,0.235,0.0,0.0,False,True,False,8.298290634359283,9.059052257762401,3.9162639996854005,0.23487668683108423
924,43.0,4.0,3.0,0.0,0.0,30.0,3.0,2.0,1.0,2397.0,2151.0,246.0,0.839,4140.0,68.0,0.744,0.897,0.0,0.0,False,True,False,8.32845106681936,7.781973234434385,4.108943361643253,0.8973717146433041
925,55.0,4.0,2.0,3.0,0.0,36.0,4.0,2.0,3.0,34173.0,1194.0,32979.0,1.056,3731.0,69.0,0.816,0.035,0.0,0.0,False,False,False,8.224431573221159,10.439191137568022,3.9903250686238985,0.03493986480554824
926,48.0,4.0,2.0,2.0,0.0,30.0,4.0,2.0,2.0,3307.0,2234.0,1073.0,0.818,4006.0,68.0,0.838,0.676,0.0,0.0,True,False,True,8.295548516225763,8.103796712981794,4.076040811049657,0.6755367402479588
927,47.0,2.0,1.0,0.0,0.0,35.0,4.0,2.0,3.0,2262.0,0.0,2262.0,0.806,4113.0,83.0,0.627,0.0,0.0,0.0,True,True,False,8.321907968230423,7.724004656676065,3.9030673604338264,0.0
928,39.0,2.0,3.0,0.0,0.0,31.0,5.0,3.0,4.0,6798.0,918.0,5880.0,0.671,3961.0,69.0,0.605,0.135,0.0,0.0,False,True,False,8.284251797621916,8.824383730256061,4.0501452930246575,0.13503971756398941
929,52.0,2.0,3.0,2.0,0.0,45.0,2.0,3.0,3.0,3460.0,0.0,3460.0,0.466,2355.0,47.0,0.621,0.0,0.0,0.0,False,True,False,7.764296006450518,8.14902386805177,3.9141484047404593,0.0
930,55.0,3.0,1.0,2.0,0.0,47.0,3.0,2.0,2.0,1602.0,962.0,640.0,0.834,4873.0,97.0,0.764,0.6,0.0,0.0,False,True,False,8.491465042843506,7.379008127628304,3.9167540643401235,0.6004993757802747
